model,experiment,year,tas,clim_mean,tas_anom
AWI-CM-1-1-MR,ssp585,2052,12.50807361,10.41340583,2.094667779
AWI-CM-1-1-MR,ssp585,2053,12.6457542,10.41340583,2.232348363
AWI-CM-1-1-MR,ssp585,2054,12.76447378,10.41340583,2.351067948
AWI-CM-1-1-MR,ssp585,2055,12.67515687,10.41340583,2.261751037
AWI-CM-1-1-MR,ssp585,2056,12.84470957,10.41340583,2.431303734
AWI-CM-1-1-MR,ssp585,2057,12.79186303,10.41340583,2.378457199
AWI-CM-1-1-MR,ssp585,2058,12.86949828,10.41340583,2.456092443
AWI-CM-1-1-MR,ssp585,2059,12.83461251,10.41340583,2.421206677
AWI-CM-1-1-MR,ssp585,2060,12.95331528,10.41340583,2.539909447
AWI-CM-1-1-MR,ssp585,2061,12.96275255,10.41340583,2.549346713
AWI-CM-1-1-MR,ssp585,2062,13.06886134,10.41340583,2.655455504
AWI-CM-1-1-MR,ssp585,2063,13.37357457,10.41340583,2.960168738
AWI-CM-1-1-MR,ssp585,2064,13.19454112,10.41340583,2.781135285
AWI-CM-1-1-MR,ssp585,2065,13.68584626,10.41340583,3.272440428
AWI-CM-1-1-MR,ssp585,2066,13.49080999,10.41340583,3.077404156
AWI-CM-1-1-MR,ssp585,2067,13.51560361,10.41340583,3.102197772
AWI-CM-1-1-MR,ssp585,2068,13.45239177,10.41340583,3.038985932
AWI-CM-1-1-MR,ssp585,2069,13.70156331,10.41340583,3.28815748
AWI-CM-1-1-MR,ssp585,2070,13.61074102,10.41340583,3.197335184
AWI-CM-1-1-MR,ssp585,2071,13.75691016,10.41340583,3.343504329
AWI-CM-1-1-MR,ssp585,2072,14.11209056,10.41340583,3.698684724
AWI-CM-1-1-MR,ssp585,2073,13.85612466,10.41340583,3.44271882
AWI-CM-1-1-MR,ssp585,2074,14.06849607,10.41340583,3.655090236
AWI-CM-1-1-MR,ssp585,2075,13.90929353,10.41340583,3.495887695
AWI-CM-1-1-MR,ssp585,2076,14.05272751,10.41340583,3.639321675
AWI-CM-1-1-MR,ssp585,2077,14.33283363,10.41340583,3.919427799
AWI-CM-1-1-MR,ssp585,2078,14.10867294,10.41340583,3.695267104
AWI-CM-1-1-MR,ssp585,2079,14.46513424,10.41340583,4.051728407
AWI-CM-1-1-MR,ssp585,2080,14.39646208,10.41340583,3.983056241
AWI-CM-1-1-MR,ssp585,2081,14.30808726,10.41340583,3.894681424
AWI-CM-1-1-MR,ssp585,2082,14.51568363,10.41340583,4.102277794
AWI-CM-1-1-MR,ssp585,2083,14.62087266,10.41340583,4.207466828
AWI-CM-1-1-MR,ssp585,2084,14.64331475,10.41340583,4.229908918
AWI-CM-1-1-MR,ssp585,2085,14.44496202,10.41340583,4.031556185
AWI-CM-1-1-MR,ssp585,2086,14.61098395,10.41340583,4.197578119
AWI-CM-1-1-MR,ssp585,2087,14.73354961,10.41340583,4.320143772
AWI-CM-1-1-MR,ssp585,2088,14.81949126,10.41340583,4.406085425
AWI-CM-1-1-MR,ssp585,2089,14.96823535,10.41340583,4.554829517
AWI-CM-1-1-MR,ssp585,2090,14.98057025,10.41340583,4.567164414
AWI-CM-1-1-MR,ssp585,2091,14.86465623,10.41340583,4.4512504
AWI-CM-1-1-MR,ssp585,2092,15.13633273,10.41340583,4.722926893
AWI-CM-1-1-MR,ssp585,2093,15.2299507,10.41340583,4.816544869
AWI-CM-1-1-MR,ssp585,2094,15.2899867,10.41340583,4.876580862
AWI-CM-1-1-MR,ssp585,2095,15.41879696,10.41340583,5.005391124
AWI-CM-1-1-MR,ssp585,2096,15.45562536,10.41340583,5.042219524
AWI-CM-1-1-MR,ssp585,2097,15.47726774,10.41340583,5.063861904
AWI-CM-1-1-MR,ssp585,2098,15.48051767,10.41340583,5.067111837
AWI-CM-1-1-MR,ssp585,2099,15.35655367,10.41340583,4.943147839
CNRM-CM6-1,historical,1961,10.28269345,10.99252972,-0.709836263
CNRM-CM6-1,historical,1962,10.30734152,10.99252972,-0.685188192
CNRM-CM6-1,historical,1963,10.13852337,10.99252972,-0.85400635
CNRM-CM6-1,historical,1964,10.17898754,10.99252972,-0.813542174
CNRM-CM6-1,historical,1965,10.4520738,10.99252972,-0.540455914
CNRM-CM6-1,historical,1966,10.33792997,10.99252972,-0.654599743
CNRM-CM6-1,historical,1967,10.44143781,10.99252972,-0.551091909
CNRM-CM6-1,historical,1968,10.38003706,10.99252972,-0.612492655
CNRM-CM6-1,historical,1969,10.39719072,10.99252972,-0.595338992
CNRM-CM6-1,historical,1970,10.52319518,10.99252972,-0.46933454
CNRM-CM6-1,historical,1971,10.36565688,10.99252972,-0.626872832
CNRM-CM6-1,historical,1972,10.45609788,10.99252972,-0.536431839
CNRM-CM6-1,historical,1973,10.40607148,10.99252972,-0.586458235
CNRM-CM6-1,historical,1974,10.4263861,10.99252972,-0.566143615
CNRM-CM6-1,historical,1975,10.45840613,10.99252972,-0.534123591
CNRM-CM6-1,historical,1976,10.53914397,10.99252972,-0.453385751
CNRM-CM6-1,historical,1977,10.47201921,10.99252972,-0.520510506
CNRM-CM6-1,historical,1978,10.69714091,10.99252972,-0.295388805
CNRM-CM6-1,historical,1979,10.45607843,10.99252972,-0.536451284
CNRM-CM6-1,historical,1980,10.55798784,10.99252972,-0.434541873
CNRM-CM6-1,historical,1981,10.54462585,10.99252972,-0.44790387
CNRM-CM6-1,historical,1982,10.78801205,10.99252972,-0.204517665
CNRM-CM6-1,historical,1983,10.65494241,10.99252972,-0.337587306
CNRM-CM6-1,historical,1984,10.77215831,10.99252972,-0.220371402
CNRM-CM6-1,historical,1985,10.48705086,10.99252972,-0.50547886
CNRM-CM6-1,historical,1986,10.71434527,10.99252972,-0.278184451
CNRM-CM6-1,historical,1987,10.80603606,10.99252972,-0.186493656
CNRM-CM6-1,historical,1988,10.72613558,10.99252972,-0.26639414
CNRM-CM6-1,historical,1989,10.86110027,10.99252972,-0.131429442
CNRM-CM6-1,historical,1990,10.68814915,10.99252972,-0.304380569
CNRM-CM6-1,historical,1991,10.93632659,10.99252972,-0.05620313
CNRM-CM6-1,historical,1992,11.0600538,10.99252972,0.067524084
CNRM-CM6-1,historical,1993,10.75762653,10.99252972,-0.234903186
CNRM-CM6-1,historical,1994,10.76468799,10.99252972,-0.227841729
CNRM-CM6-1,historical,1995,11.00953556,10.99252972,0.017005843
CNRM-CM6-1,historical,1996,11.04165921,10.99252972,0.049129495
CNRM-CM6-1,historical,1997,10.80634848,10.99252972,-0.186181234
CNRM-CM6-1,historical,1998,10.8356504,10.99252972,-0.156879316
CNRM-CM6-1,historical,1999,10.8692398,10.99252972,-0.123289919
CNRM-CM6-1,historical,2000,10.75870102,10.99252972,-0.233828695
CNRM-CM6-1,historical,2001,10.82677798,10.99252972,-0.165751736
CNRM-CM6-1,historical,2002,10.83350045,10.99252972,-0.159029262
CNRM-CM6-1,historical,2003,10.87884277,10.99252972,-0.113686946
CNRM-CM6-1,historical,2004,10.98379742,10.99252972,-0.008732292
CNRM-CM6-1,historical,2005,11.03304651,10.99252972,0.040516794
CNRM-CM6-1,historical,2006,11.20798193,10.99252972,0.215452218
CNRM-CM6-1,historical,2007,10.91910052,10.99252972,-0.073429194
CNRM-CM6-1,historical,2008,11.17400283,10.99252972,0.18147311
CNRM-CM6-1,historical,2009,11.04718661,10.99252972,0.054656893
CNRM-CM6-1,historical,2010,11.08391076,10.99252972,0.091381042
CNRM-CM6-1,historical,2011,11.18780587,10.99252972,0.195276158
CNRM-CM6-1,historical,2012,10.98908202,10.99252972,-0.003447692
CNRM-CM6-1,historical,2013,11.18667897,10.99252972,0.194149253
CNRM-CM6-1,historical,2014,11.1777452,10.99252972,0.18521548
CNRM-CM6-1,ssp126,2015,11.23683935,10.99252972,0.244309632
CNRM-CM6-1,ssp126,2016,11.23030258,10.99252972,0.23777286
CNRM-CM6-1,ssp126,2017,11.5080955,10.99252972,0.515565783
CNRM-CM6-1,ssp126,2018,11.15478783,10.99252972,0.16225811
CNRM-CM6-1,ssp126,2019,11.18545413,10.99252972,0.192924417
CNRM-CM6-1,ssp126,2020,11.19225405,10.99252972,0.199724331
CNRM-CM6-1,ssp126,2021,11.2182308,10.99252972,0.225701083
CNRM-CM6-1,ssp126,2022,11.22625874,10.99252972,0.233729025
CNRM-CM6-1,ssp126,2023,11.46328432,10.99252972,0.470754607
CNRM-CM6-1,ssp126,2024,11.50891999,10.99252972,0.516390275
CNRM-CM6-1,ssp126,2025,11.28782707,10.99252972,0.295297353
CNRM-CM6-1,ssp126,2026,11.2742911,10.99252972,0.281761383
CNRM-CM6-1,ssp126,2027,11.44860078,10.99252972,0.456071061
CNRM-CM6-1,ssp126,2028,11.34362129,10.99252972,0.351091572
CNRM-CM6-1,ssp126,2029,11.50369701,10.99252972,0.511167298
CNRM-CM6-1,ssp126,2030,11.4699531,10.99252972,0.477423385
CNRM-CM6-1,ssp126,2031,11.28157019,10.99252972,0.289040472
CNRM-CM6-1,ssp126,2032,11.66701725,10.99252972,0.674487533
CNRM-CM6-1,ssp126,2033,11.71467909,10.99252972,0.722149372
CNRM-CM6-1,ssp126,2034,11.44349627,10.99252972,0.450966551
CNRM-CM6-1,ssp126,2035,11.48836387,10.99252972,0.49583415
CNRM-CM6-1,ssp126,2036,11.58704904,10.99252972,0.594519327
CNRM-CM6-1,ssp126,2037,11.61073715,10.99252972,0.618207438
CNRM-CM6-1,ssp126,2038,11.66748479,10.99252972,0.674955078
CNRM-CM6-1,ssp126,2039,11.84754117,10.99252972,0.855011453
CNRM-CM6-1,ssp126,2040,11.6029401,10.99252972,0.610410384
CNRM-CM6-1,ssp126,2041,11.54623524,10.99252972,0.553705525
CNRM-CM6-1,ssp126,2042,11.49436975,10.99252972,0.50184003
CNRM-CM6-1,ssp126,2043,11.59003359,10.99252972,0.597503875
CNRM-CM6-1,ssp126,2044,11.6916271,10.99252972,0.699097386
CNRM-CM6-1,ssp126,2045,11.92880643,10.99252972,0.936276709
CNRM-CM6-1,ssp126,2046,11.66920327,10.99252972,0.676673553
CNRM-CM6-1,ssp126,2047,11.77602832,10.99252972,0.783498606
CNRM-CM6-1,ssp126,2048,11.76506016,10.99252972,0.772530447
CNRM-CM6-1,ssp126,2049,11.92749525,10.99252972,0.93496553
CNRM-CM6-1,ssp126,2050,12.10597709,10.99252972,1.113447371
CNRM-CM6-1,ssp126,2051,11.75689809,10.99252972,0.76436837
CNRM-CM6-1,ssp126,2052,11.77972675,10.99252972,0.787197033
CNRM-CM6-1,ssp126,2053,11.98161593,10.99252972,0.989086214
CNRM-CM6-1,ssp126,2054,11.95600075,10.99252972,0.96347103
CNRM-CM6-1,ssp126,2055,12.11363579,10.99252972,1.121106073
CNRM-CM6-1,ssp126,2056,11.97995944,10.99252972,0.987429719
CNRM-CM6-1,ssp126,2057,11.88463015,10.99252972,0.892100429
CNRM-CM6-1,ssp126,2058,12.01648092,10.99252972,1.023951203
CNRM-CM6-1,ssp126,2059,12.09650391,10.99252972,1.103974195
CNRM-CM6-1,ssp126,2060,12.07977449,10.99252972,1.08724477
CNRM-CM6-1,ssp126,2061,12.06004665,10.99252972,1.067516935
CNRM-CM6-1,ssp126,2062,12.14503187,10.99252972,1.152502157
CNRM-CM6-1,ssp126,2063,12.17520352,10.99252972,1.182673808
CNRM-CM6-1,ssp126,2064,12.21860428,10.99252972,1.226074559
CNRM-CM6-1,ssp126,2065,12.14844753,10.99252972,1.155917809
CNRM-CM6-1,ssp126,2066,12.06840531,10.99252972,1.075875596
CNRM-CM6-1,ssp126,2067,12.12392227,10.99252972,1.131392551
CNRM-CM6-1,ssp126,2068,12.26895484,10.99252972,1.276425127
CNRM-CM6-1,ssp126,2069,12.04399863,10.99252972,1.051468914
CNRM-CM6-1,ssp126,2070,12.20412885,10.99252972,1.211599134
CNRM-CM6-1,ssp126,2071,12.13054454,10.99252972,1.138014823
CNRM-CM6-1,ssp126,2072,12.19905172,10.99252972,1.206522002
CNRM-CM6-1,ssp126,2073,12.36687371,10.99252972,1.374343989
CNRM-CM6-1,ssp126,2074,12.25424851,10.99252972,1.261718797
CNRM-CM6-1,ssp126,2075,12.25474615,10.99252972,1.262216437
CNRM-CM6-1,ssp126,2076,12.10384817,10.99252972,1.111318457
CNRM-CM6-1,ssp126,2077,12.37443848,10.99252972,1.381908765
CNRM-CM6-1,ssp126,2078,12.3802033,10.99252972,1.387673582
CNRM-CM6-1,ssp126,2079,12.58019291,10.99252972,1.58766319
CNRM-CM6-1,ssp126,2080,12.30152609,10.99252972,1.308996378
CNRM-CM6-1,ssp126,2081,12.38261466,10.99252972,1.390084948
CNRM-CM6-1,ssp126,2082,12.40409981,10.99252972,1.411570093
CNRM-CM6-1,ssp126,2083,12.5813253,10.99252972,1.588795588
CNRM-CM6-1,ssp126,2084,12.39845259,10.99252972,1.405922873
CNRM-CM6-1,ssp126,2085,12.46122778,10.99252972,1.468698063
CNRM-CM6-1,ssp126,2086,12.51854992,10.99252972,1.526020204
CNRM-CM6-1,ssp126,2087,12.48585258,10.99252972,1.493322861
CNRM-CM6-1,ssp126,2088,12.42774459,10.99252972,1.435214875
CNRM-CM6-1,ssp126,2089,12.52246457,10.99252972,1.529934851
CNRM-CM6-1,ssp126,2090,12.64586672,10.99252972,1.653337004
CNRM-CM6-1,ssp126,2091,12.41170622,10.99252972,1.419176501
CNRM-CM6-1,ssp126,2092,12.56870156,10.99252972,1.576171841
CNRM-CM6-1,ssp126,2093,12.48658784,10.99252972,1.494058125
CNRM-CM6-1,ssp126,2094,12.73186508,10.99252972,1.739335361
CNRM-CM6-1,ssp126,2095,12.4235342,10.99252972,1.43100448
CNRM-CM6-1,ssp126,2096,12.55710315,10.99252972,1.56457343
CNRM-CM6-1,ssp126,2097,12.68729634,10.99252972,1.694766619
CNRM-CM6-1,ssp126,2098,12.84775094,10.99252972,1.855221221
CNRM-CM6-1,ssp126,2099,12.66985517,10.99252972,1.677325449
CNRM-CM6-1,ssp245,2015,11.11112125,10.99252972,0.118591537
CNRM-CM6-1,ssp245,2016,11.42969452,10.99252972,0.437164805
CNRM-CM6-1,ssp245,2017,11.05644448,10.99252972,0.063914764
CNRM-CM6-1,ssp245,2018,10.99263991,10.99252972,0.000110194
CNRM-CM6-1,ssp245,2019,11.33562884,10.99252972,0.343099119
CNRM-CM6-1,ssp245,2020,11.24895107,10.99252972,0.256421354
CNRM-CM6-1,ssp245,2021,11.21306012,10.99252972,0.220530399
CNRM-CM6-1,ssp245,2022,11.4470613,10.99252972,0.454531587
CNRM-CM6-1,ssp245,2023,11.41780509,10.99252972,0.425275375
CNRM-CM6-1,ssp245,2024,11.34739005,10.99252972,0.35486033
CNRM-CM6-1,ssp245,2025,11.28801343,10.99252972,0.295483714
CNRM-CM6-1,ssp245,2026,11.57295531,10.99252972,0.580425598
CNRM-CM6-1,ssp245,2027,11.57293505,10.99252972,0.580405336
CNRM-CM6-1,ssp245,2028,11.50970028,10.99252972,0.517170567
CNRM-CM6-1,ssp245,2029,11.7699283,10.99252972,0.777398586
CNRM-CM6-1,ssp245,2030,11.44669217,10.99252972,0.454162451
CNRM-CM6-1,ssp245,2031,11.4188498,10.99252972,0.426320079
CNRM-CM6-1,ssp245,2032,11.54573432,10.99252972,0.553204607
CNRM-CM6-1,ssp245,2033,11.65018345,10.99252972,0.657653729
CNRM-CM6-1,ssp245,2034,11.71178498,10.99252972,0.719255262
CNRM-CM6-1,ssp245,2035,11.68060639,10.99252972,0.688076677
CNRM-CM6-1,ssp245,2036,11.77881184,10.99252972,0.786282128
CNRM-CM6-1,ssp245,2037,11.61343094,10.99252972,0.620901225
CNRM-CM6-1,ssp245,2038,11.9639579,10.99252972,0.971428185
CNRM-CM6-1,ssp245,2039,11.80797848,10.99252972,0.815448767
CNRM-CM6-1,ssp245,2040,11.9790826,10.99252972,0.986552885
CNRM-CM6-1,ssp245,2041,11.91334462,10.99252972,0.920814903
CNRM-CM6-1,ssp245,2042,11.95427844,10.99252972,0.961748723
CNRM-CM6-1,ssp245,2043,11.9951306,10.99252972,1.002600887
CNRM-CM6-1,ssp245,2044,12.00781403,10.99252972,1.015284317
CNRM-CM6-1,ssp245,2045,12.05858621,10.99252972,1.066056497
CNRM-CM6-1,ssp245,2046,12.16836826,10.99252972,1.175838546
CNRM-CM6-1,ssp245,2047,12.05990297,10.99252972,1.067373258
CNRM-CM6-1,ssp245,2048,12.14889136,10.99252972,1.156361645
CNRM-CM6-1,ssp245,2049,12.0805731,10.99252972,1.088043387
CNRM-CM6-1,ssp245,2050,12.29172593,10.99252972,1.299196213
CNRM-CM6-1,ssp245,2051,12.06535526,10.99252972,1.072825547
CNRM-CM6-1,ssp245,2052,12.39028567,10.99252972,1.397755951
CNRM-CM6-1,ssp245,2053,12.19704434,10.99252972,1.204514621
CNRM-CM6-1,ssp245,2054,12.05790076,10.99252972,1.065371039
CNRM-CM6-1,ssp245,2055,12.27273677,10.99252972,1.280207057
CNRM-CM6-1,ssp245,2056,12.20344852,10.99252972,1.210918805
CNRM-CM6-1,ssp245,2057,12.41390242,10.99252972,1.421372706
CNRM-CM6-1,ssp245,2058,12.2626008,10.99252972,1.270071079
CNRM-CM6-1,ssp245,2059,12.31530414,10.99252972,1.32277442
CNRM-CM6-1,ssp245,2060,12.17007174,10.99252972,1.177542021
CNRM-CM6-1,ssp245,2061,12.37055034,10.99252972,1.378020626
CNRM-CM6-1,ssp245,2062,12.16201206,10.99252972,1.169482342
CNRM-CM6-1,ssp245,2063,12.29089971,10.99252972,1.298369998
CNRM-CM6-1,ssp245,2064,12.60034829,10.99252972,1.607818572
CNRM-CM6-1,ssp245,2065,12.63156503,10.99252972,1.639035309
CNRM-CM6-1,ssp245,2066,12.61653439,10.99252972,1.624004673
CNRM-CM6-1,ssp245,2067,12.47769282,10.99252972,1.485163105
CNRM-CM6-1,ssp245,2068,12.61629507,10.99252972,1.623765355
CNRM-CM6-1,ssp245,2069,12.64991861,10.99252972,1.65738889
CNRM-CM6-1,ssp245,2070,12.53971762,10.99252972,1.547187908
CNRM-CM6-1,ssp245,2071,12.88753966,10.99252972,1.895009943
CNRM-CM6-1,ssp245,2072,12.84086581,10.99252972,1.848336098
CNRM-CM6-1,ssp245,2073,12.73755711,10.99252972,1.745027398
CNRM-CM6-1,ssp245,2074,12.79582959,10.99252972,1.803299876
CNRM-CM6-1,ssp245,2075,12.8461797,10.99252972,1.853649988
CNRM-CM6-1,ssp245,2076,12.60477606,10.99252972,1.612246343
CNRM-CM6-1,ssp245,2077,12.84877343,10.99252972,1.856243718
CNRM-CM6-1,ssp245,2078,12.82528709,10.99252972,1.83275737
CNRM-CM6-1,ssp245,2079,12.81566127,10.99252972,1.823131555
CNRM-CM6-1,ssp245,2080,12.93089411,10.99252972,1.938364397
CNRM-CM6-1,ssp245,2081,13.20915901,10.99252972,2.216629292
CNRM-CM6-1,ssp245,2082,13.09918824,10.99252972,2.106658528
CNRM-CM6-1,ssp245,2083,12.9826361,10.99252972,1.990106382
CNRM-CM6-1,ssp245,2084,13.14881799,10.99252972,2.156288271
CNRM-CM6-1,ssp245,2085,13.27700118,10.99252972,2.284471466
CNRM-CM6-1,ssp245,2086,13.24904505,10.99252972,2.256515331
CNRM-CM6-1,ssp245,2087,13.17429513,10.99252972,2.18176541
CNRM-CM6-1,ssp245,2088,13.11859755,10.99252972,2.126067829
CNRM-CM6-1,ssp245,2089,13.30914723,10.99252972,2.316617516
CNRM-CM6-1,ssp245,2090,13.30174916,10.99252972,2.309219441
CNRM-CM6-1,ssp245,2091,13.39116457,10.99252972,2.398634857
CNRM-CM6-1,ssp245,2092,13.38921248,10.99252972,2.396682763
CNRM-CM6-1,ssp245,2093,13.46822867,10.99252972,2.475698949
CNRM-CM6-1,ssp245,2094,13.30738459,10.99252972,2.314854874
CNRM-CM6-1,ssp245,2095,13.55907058,10.99252972,2.566540863
CNRM-CM6-1,ssp245,2096,13.45410572,10.99252972,2.461576004
CNRM-CM6-1,ssp245,2097,13.70887555,10.99252972,2.716345832
CNRM-CM6-1,ssp245,2098,13.40663218,10.99252972,2.414102466
CNRM-CM6-1,ssp245,2099,13.72718085,10.99252972,2.734651136
CNRM-CM6-1,ssp370,2015,11.20149449,10.99252972,0.208964774
CNRM-CM6-1,ssp370,2016,11.13533932,10.99252972,0.142809605
CNRM-CM6-1,ssp370,2017,11.19130747,10.99252972,0.198777751
CNRM-CM6-1,ssp370,2018,11.24689638,10.99252972,0.25436666
CNRM-CM6-1,ssp370,2019,11.37230225,10.99252972,0.379772536
CNRM-CM6-1,ssp370,2020,11.42030688,10.99252972,0.427777167
CNRM-CM6-1,ssp370,2021,11.32498691,10.99252972,0.332457194
CNRM-CM6-1,ssp370,2022,11.42727265,10.99252972,0.434742929
CNRM-CM6-1,ssp370,2023,11.72373193,10.99252972,0.731202209
CNRM-CM6-1,ssp370,2024,11.71052895,10.99252972,0.717999232
CNRM-CM6-1,ssp370,2025,11.59224689,10.99252972,0.599717178
CNRM-CM6-1,ssp370,2026,11.58121276,10.99252972,0.58868304
CNRM-CM6-1,ssp370,2027,11.62792038,10.99252972,0.635390668
CNRM-CM6-1,ssp370,2028,11.72410307,10.99252972,0.731573351
CNRM-CM6-1,ssp370,2029,11.56481009,10.99252972,0.572280372
CNRM-CM6-1,ssp370,2030,11.6938243,10.99252972,0.701294581
CNRM-CM6-1,ssp370,2031,11.56174368,10.99252972,0.569213963
CNRM-CM6-1,ssp370,2032,11.84724483,10.99252972,0.854715112
CNRM-CM6-1,ssp370,2033,11.91446585,10.99252972,0.921936136
CNRM-CM6-1,ssp370,2034,11.81638425,10.99252972,0.823854533
CNRM-CM6-1,ssp370,2035,12.10090932,10.99252972,1.108379606
CNRM-CM6-1,ssp370,2036,11.80270332,10.99252972,0.8101736
CNRM-CM6-1,ssp370,2037,11.8119345,10.99252972,0.81940478
CNRM-CM6-1,ssp370,2038,12.05255799,10.99252972,1.06002827
CNRM-CM6-1,ssp370,2039,12.18933985,10.99252972,1.196810133
CNRM-CM6-1,ssp370,2040,12.30392366,10.99252972,1.311393946
CNRM-CM6-1,ssp370,2041,12.08505051,10.99252972,1.092520797
CNRM-CM6-1,ssp370,2042,12.30792261,10.99252972,1.315392894
CNRM-CM6-1,ssp370,2043,12.21232418,10.99252972,1.219794464
CNRM-CM6-1,ssp370,2044,12.23479421,10.99252972,1.24226449
CNRM-CM6-1,ssp370,2045,12.40021296,10.99252972,1.407683244
CNRM-CM6-1,ssp370,2046,12.4112168,10.99252972,1.418687083
CNRM-CM6-1,ssp370,2047,12.18263528,10.99252972,1.190105564
CNRM-CM6-1,ssp370,2048,12.58795147,10.99252972,1.595421751
CNRM-CM6-1,ssp370,2049,12.61544187,10.99252972,1.622912157
CNRM-CM6-1,ssp370,2050,12.41392767,10.99252972,1.421397956
CNRM-CM6-1,ssp370,2051,12.57575591,10.99252972,1.58322619
CNRM-CM6-1,ssp370,2052,12.62690739,10.99252972,1.634377674
CNRM-CM6-1,ssp370,2053,12.63836891,10.99252972,1.645839189
CNRM-CM6-1,ssp370,2054,12.58061572,10.99252972,1.588086004
CNRM-CM6-1,ssp370,2055,12.60572182,10.99252972,1.613192104
CNRM-CM6-1,ssp370,2056,12.72301442,10.99252972,1.730484706
CNRM-CM6-1,ssp370,2057,12.90667268,10.99252972,1.914142962
CNRM-CM6-1,ssp370,2058,12.8711415,10.99252972,1.878611784
CNRM-CM6-1,ssp370,2059,12.80150005,10.99252972,1.808970332
CNRM-CM6-1,ssp370,2060,12.9787419,10.99252972,1.986212182
CNRM-CM6-1,ssp370,2061,12.58457722,10.99252972,1.592047508
CNRM-CM6-1,ssp370,2062,13.10461851,10.99252972,2.112088793
CNRM-CM6-1,ssp370,2063,12.79846526,10.99252972,1.805935541
CNRM-CM6-1,ssp370,2064,13.00430228,10.99252972,2.011772567
CNRM-CM6-1,ssp370,2065,12.95409909,10.99252972,1.961569378
CNRM-CM6-1,ssp370,2066,12.97386199,10.99252972,1.981332274
CNRM-CM6-1,ssp370,2067,13.30938727,10.99252972,2.316857552
CNRM-CM6-1,ssp370,2068,13.1549282,10.99252972,2.162398479
CNRM-CM6-1,ssp370,2069,13.29369709,10.99252972,2.301167374
CNRM-CM6-1,ssp370,2070,13.28765044,10.99252972,2.295120725
CNRM-CM6-1,ssp370,2071,13.3917901,10.99252972,2.399260379
CNRM-CM6-1,ssp370,2072,13.38512811,10.99252972,2.392598393
CNRM-CM6-1,ssp370,2073,13.2634147,10.99252972,2.270884985
CNRM-CM6-1,ssp370,2074,13.57849007,10.99252972,2.585960355
CNRM-CM6-1,ssp370,2075,13.44135155,10.99252972,2.448821833
CNRM-CM6-1,ssp370,2076,13.3555768,10.99252972,2.363047081
CNRM-CM6-1,ssp370,2077,13.53285709,10.99252972,2.540327375
CNRM-CM6-1,ssp370,2078,13.80628637,10.99252972,2.813756655
CNRM-CM6-1,ssp370,2079,13.77028609,10.99252972,2.777756375
CNRM-CM6-1,ssp370,2080,13.66858551,10.99252972,2.676055795
CNRM-CM6-1,ssp370,2081,13.71077713,10.99252972,2.718247413
CNRM-CM6-1,ssp370,2082,13.75645613,10.99252972,2.763926417
CNRM-CM6-1,ssp370,2083,14.08672638,10.99252972,3.094196667
CNRM-CM6-1,ssp370,2084,13.92591317,10.99252972,2.933383449
CNRM-CM6-1,ssp370,2085,13.97435019,10.99252972,2.981820478
CNRM-CM6-1,ssp370,2086,14.0891435,10.99252972,3.09661378
CNRM-CM6-1,ssp370,2087,14.03702847,10.99252972,3.044498751
CNRM-CM6-1,ssp370,2088,14.020253,10.99252972,3.02772328
CNRM-CM6-1,ssp370,2089,14.07084036,10.99252972,3.078310641
CNRM-CM6-1,ssp370,2090,14.12897447,10.99252972,3.136444757
CNRM-CM6-1,ssp370,2091,14.17636424,10.99252972,3.183834526
CNRM-CM6-1,ssp370,2092,14.31151074,10.99252972,3.318981025
CNRM-CM6-1,ssp370,2093,14.27389299,10.99252972,3.281363272
CNRM-CM6-1,ssp370,2094,14.39914058,10.99252972,3.406610861
CNRM-CM6-1,ssp370,2095,14.34520206,10.99252972,3.352672348
CNRM-CM6-1,ssp370,2096,14.40808856,10.99252972,3.415558846
CNRM-CM6-1,ssp370,2097,14.20273254,10.99252972,3.210202826
CNRM-CM6-1,ssp370,2098,14.59644023,10.99252972,3.603910515
CNRM-CM6-1,ssp370,2099,14.57212381,10.99252972,3.579594097
CNRM-CM6-1,ssp585,2015,11.29750641,10.99252972,0.304976693
CNRM-CM6-1,ssp585,2016,10.88384598,10.99252972,-0.108683737
CNRM-CM6-1,ssp585,2017,11.53581302,10.99252972,0.543283302
CNRM-CM6-1,ssp585,2018,11.32242873,10.99252972,0.32989901
CNRM-CM6-1,ssp585,2019,11.52629285,10.99252972,0.533763132
CNRM-CM6-1,ssp585,2020,11.32281363,10.99252972,0.330283912
CNRM-CM6-1,ssp585,2021,11.57558664,10.99252972,0.58305692
CNRM-CM6-1,ssp585,2022,11.43025533,10.99252972,0.437725612
CNRM-CM6-1,ssp585,2023,11.53658435,10.99252972,0.544054633
CNRM-CM6-1,ssp585,2024,11.89605182,10.99252972,0.9035221
CNRM-CM6-1,ssp585,2025,11.69857759,10.99252972,0.706047878
CNRM-CM6-1,ssp585,2026,11.80280286,10.99252972,0.810273139
CNRM-CM6-1,ssp585,2027,11.93653047,10.99252972,0.944000751
CNRM-CM6-1,ssp585,2028,11.94717559,10.99252972,0.954645878
CNRM-CM6-1,ssp585,2029,11.96147547,10.99252972,0.968945749
CNRM-CM6-1,ssp585,2030,12.04311195,10.99252972,1.050582229
CNRM-CM6-1,ssp585,2031,12.34377792,10.99252972,1.351248207
CNRM-CM6-1,ssp585,2032,12.10466523,10.99252972,1.11213551
